Product Title,SEO Title (<=60),Meta Description (<=160),Short Description,Long Description,Keywords,Category (Suggested),Target Gender,Brand,Image Folder,Main Image File,Price,Main Image Source
"NIVEA MEN Feeling Ultimate Gift Set (5 Products), Men's Skincare Set with Shower Gel, Face Wash, Face Scrub, Moisturising Creme, and Anti-Perspirant Spray","NIVEA MEN Feeling Ultimate Gift Set (5 Products), Men's…","Shop NIVEA MEN Feeling Ultimate Gift Set (5 Products), Men's Skincare Set with Shower Gel, Face Wash, Face Scrub, Moisturising Creme, and Anti-Perspirant Spray…","NIVEA NIVEA MEN Feeling Ultimate Gift Set (5 Products), Men's Skincare Set with Shower Gel, Face Wash, Face Scrub, Moisturising Creme, and Anti-Perspirant Spray | Beauty essential | Priced at £15.25","Experience NIVEA MEN Feeling Ultimate Gift Set (5 Products), Men's Skincare Set with Shower Gel, Face Wash, Face Scrub, Moisturising Creme, and Anti-Perspirant Spray from NIVEA—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CGDDHCWZ","nivea, men, feeling, ultimate, gift, products, men's, skincare, shower, gel, face, wash, scrub, moisturising, creme",Beauty,Men,NIVEA,images/nivea-men-feeling-ultimate-gift-set,1.webp,£15.25,https://m.media-amazon.com/images/I/81VoDBSkBmL.jpg
Nivea Feel Pampered Giftpack,Nivea Feel Pampered Giftpack,"Shop Nivea Feel Pampered Giftpack by NIVEA, a standout in beauty on Amazon. Great choice for FBA sellers seeking steady demand.",NIVEA Nivea Feel Pampered Giftpack | Beauty essential | Priced at £13.99,Experience Nivea Feel Pampered Giftpack from NIVEA—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CGDH4PCL,"nivea, feel, pampered, giftpack, beauty",Beauty,Unisex,NIVEA,images/nivea-feel-pampered-giftpack,1.webp,£13.99,https://m.media-amazon.com/images/I/61FLVKIP6LL.jpg
BULLDOG SKINCARE - Sensitive Duo Giftset for Men | Sensitive Moisturiser & Face Wash,BULLDOG SKINCARE - Sensitive Duo Giftset for Men |…,"Shop BULLDOG SKINCARE - Sensitive Duo Giftset for Men | Sensitive Moisturiser & Face Wash by BULLDOG, a standout in beauty on Amazon. Great choice for FBA…",BULLDOG BULLDOG SKINCARE - Sensitive Duo Giftset for Men | Sensitive Moisturiser & Face Wash | Beauty essential,Experience BULLDOG SKINCARE - Sensitive Duo Giftset for Men | Sensitive Moisturiser & Face Wash from BULLDOG—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CHB3CF35,"bulldog, skincare, sensitive, duo, giftset, men, moisturiser, face, wash, beauty",Beauty,Men,BULLDOG,images/bulldog-skincare-sensitive-duo-giftset,1.webp,,https://m.media-amazon.com/images/I/61LVp9QYRRL.jpg
"BULLDOG SKINCARE - Morning Routine Kit Giftset for Men | Original Shower Gel, Shampoo, Moisturiser & Deodorant",BULLDOG SKINCARE - Morning Routine Kit Giftset for Men |…,"Shop BULLDOG SKINCARE - Morning Routine Kit Giftset for Men | Original Shower Gel, Shampoo, Moisturiser & Deodorant by BULLDOG, a standout in beauty on Amazon…","BULLDOG BULLDOG SKINCARE - Morning Routine Kit Giftset for Men | Original Shower Gel, Shampoo, Moisturiser & Deodorant | Beauty essential","Experience BULLDOG SKINCARE - Morning Routine Kit Giftset for Men | Original Shower Gel, Shampoo, Moisturiser & Deodorant from BULLDOG—a trusted beauty favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CHB6Z28D","bulldog, skincare, morning, routine, kit, giftset, men, original, shower, gel, shampoo, moisturiser, deodorant, beauty",Beauty,Men,BULLDOG,images/bulldog-skincare-morning-routine-kit,1.webp,,https://m.media-amazon.com/images/I/61f7XgHi+lL.jpg
"Tommee Tippee Transition Cup, Breast-Like Teat and Soft Silicone Spout, Removable Easy-Grip Handles, Leakproof Lid, 150ml, 4-7m+, Green","Tommee Tippee Transition Cup, Breast-Like Teat and Soft…","Shop Tommee Tippee Transition Cup, Breast-Like Teat and Soft Silicone Spout, Removable Easy-Grip Handles, Leakproof Lid, 150ml, 4-7m+, Green by Tommee Tippee…","Tommee Tippee Tommee Tippee Transition Cup, Breast-Like Teat and Soft Silicone Spout, Removable Easy-Grip Handles, Leakproof Lid, 150ml, 4-7m+, Green | Baby Products essential","Experience Tommee Tippee Transition Cup, Breast-Like Teat and Soft Silicone Spout, Removable Easy-Grip Handles, Leakproof Lid, 150ml, 4-7m+, Green from Tommee Tippee—a trusted baby products favourite. Customers rate it 3.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CHB8SHG1","tommee, tippee, transition, cup, breast, like, teat, soft, silicone, spout, removable, easy, grip, handles, leakproof",Baby Products,Unisex,Tommee Tippee,images/tommee-tippee-transition-cup-breast-like-teat,1.webp,,https://m.media-amazon.com/images/I/71vRmefeDVL.jpg
BULLDOG SKINCARE - Original Mini Skincare Trio Giftset for Men | Travel Size Skincare Kit,BULLDOG SKINCARE - Original Mini Skincare Trio Giftset for…,"Shop BULLDOG SKINCARE - Original Mini Skincare Trio Giftset for Men | Travel Size Skincare Kit by BULLDOG, a standout in beauty on Amazon. Great choice for FBA…",BULLDOG BULLDOG SKINCARE - Original Mini Skincare Trio Giftset for Men | Travel Size Skincare Kit | Beauty essential | Priced at £14.49,Experience BULLDOG SKINCARE - Original Mini Skincare Trio Giftset for Men | Travel Size Skincare Kit from BULLDOG—a trusted beauty favourite. Customers rate it 4.2 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CHH5SYPJ,"bulldog, skincare, original, mini, trio, giftset, men, travel, size, kit, beauty",Beauty,Men,BULLDOG,images/bulldog-skincare-original-mini-skincare,1.webp,£14.49,https://m.media-amazon.com/images/I/61JD2w063FL.jpg
3ft Top With Stars Plastic Base PVC Material Optical Fiber Colorful And Color-Changing 85 Branches Christmas Tree Green,3ft Top With Stars Plastic Base PVC Material Optical Fiber…,"Shop 3ft Top With Stars Plastic Base PVC Material Optical Fiber Colorful And Color-Changing 85 Branches Christmas Tree Green by fueru, a standout in home &…",fueru 3ft Top With Stars Plastic Base PVC Material Optical Fiber Colorful And Color-Changing 85 Branches Christmas Tree Green | Home & Kitchen essential,Experience 3ft Top With Stars Plastic Base PVC Material Optical Fiber Colorful And Color-Changing 85 Branches Christmas Tree Green from fueru—a trusted home & kitchen favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CJ8SCHJL,"fueru, 3ft, top, stars, plastic, base, pvc, material, optical, fiber, colorful, color, changing, branches, christmas",Home & Kitchen,Unisex,fueru,images/3ft-top-with-stars-plastic-base,1.webp,,https://m.media-amazon.com/images/I/51ye6dRexFL.jpg
Lykos 3/4 Feet Top With Stars Plastic Base PVC Material Optical Fiber Christmas Tree White Christmas Party Decoration Home Store Decor (3 Ft White Color-Changing),Lykos 3/4 Feet Top With Stars Plastic Base PVC Material…,Shop Lykos 3/4 Feet Top With Stars Plastic Base PVC Material Optical Fiber Christmas Tree White Christmas Party Decoration Home Store Decor (3 Ft White…,Lykos Lykos 3/4 Feet Top With Stars Plastic Base PVC Material Optical Fiber Christmas Tree White Christmas Party Decoration Home Store Decor (3 Ft White Color-Changing) | Home & Kitchen essential | Priced at £51.99,Experience Lykos 3/4 Feet Top With Stars Plastic Base PVC Material Optical Fiber Christmas Tree White Christmas Party Decoration Home Store Decor (3 Ft White Color-Changing) from Lykos—a trusted home & kitchen favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CJFGZD5J,"lykos, feet, top, stars, plastic, base, pvc, material, optical, fiber, christmas, tree, white, party, decoration",Home & Kitchen,Unisex,Lykos,images/lykos-34-feet-top-with-stars,1.webp,£51.99,https://m.media-amazon.com/images/I/713akH5zb7L.jpg
26-55 Inch Double Pendulum Large Base TV Stand TMDS-105 Bearing 40Kg/Vese400*400/Upper And Lower-10~10°,26-55 Inch Double Pendulum Large Base TV Stand TMDS-105…,"Shop 26-55 Inch Double Pendulum Large Base TV Stand TMDS-105 Bearing 40Kg/Vese400*400/Upper And Lower-10~10° by XMLYEC, a standout in electronics & photo on…",XMLYEC 26-55 Inch Double Pendulum Large Base TV Stand TMDS-105 Bearing 40Kg/Vese400*400/Upper And Lower-10~10° | Electronics & Photo essential | Priced at £39.99,Experience 26-55 Inch Double Pendulum Large Base TV Stand TMDS-105 Bearing 40Kg/Vese400*400/Upper And Lower-10~10° from XMLYEC—a trusted electronics & photo favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CJQY77CH,"xmlyec, inch, double, pendulum, large, base, stand, tmds, 105, bearing, 40kg, vese400, 400, upper, lower",Electronics & Photo,Unisex,XMLYEC,images/26-55-inch-double-pendulum-large-base,1.webp,£39.99,https://m.media-amazon.com/images/I/31Bk-xdP4VL.jpg
"240 TidyZ Dog Poo Bags. Minimum 30% Recycled Plastic. Strong, Large Pet Waste Bags. Tie Handles. Individual Pocket Packs. Scented. Leakproof. 12 Rolls of 20",240 TidyZ Dog Poo Bags. Minimum 30% Recycled Plastic…,"Shop 240 TidyZ Dog Poo Bags. Minimum 30% Recycled Plastic. Strong, Large Pet Waste Bags. Tie Handles. Individual Pocket Packs. Scented. Leakproof. 12 Rolls of…","Tidyz 240 TidyZ Dog Poo Bags. Minimum 30% Recycled Plastic. Strong, Large Pet Waste Bags. Tie Handles. Individual Pocket Packs. Scented. Leakproof. 12 Rolls of 20 | Pet Supplies essential | Priced at £5.25","Experience 240 TidyZ Dog Poo Bags. Minimum 30% Recycled Plastic. Strong, Large Pet Waste Bags. Tie Handles. Individual Pocket Packs. Scented. Leakproof. 12 Rolls of 20 from Tidyz—a trusted pet supplies favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CNS2KC1T","tidyz, 240, dog, poo, bags, minimum, recycled, plastic, strong, large, pet, waste, tie, handles, individual",Pet Supplies,Unisex,Tidyz,images/240-tidyz-dog-poo-bags-minimum,1.webp,£5.25,https://m.media-amazon.com/images/I/61-CFIejdKL.jpg
"Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h, 200ml","Aveeno Daily Moisturising After-Shower Mist, Formulated…","Shop Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h…","Unknown Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h, 200ml | Beauty essential","Experience Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h, 200ml from Unknown—a trusted beauty favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0CZGMVJ9F","unknown, aveeno, daily, moisturising, after, shower, mist, formulated, oats, suitable, sensitive, skin, non, greasy, fast",Beauty,Unisex,Unknown,images/aveeno-daily-moisturising-after-shower-mist-form,1.webp,,https://m.media-amazon.com/images/I/31E3DcMNlLL.jpg
Dove Body Love Restoring Care Body Lotion For Dry Skin with Coconut Oil and Almond Milk 400ml – Pack of 2,Dove Body Love Restoring Care Body Lotion For Dry Skin with…,"Shop Dove Body Love Restoring Care Body Lotion For Dry Skin with Coconut Oil and Almond Milk 400ml – Pack of 2 by Dove, a standout in beauty on Amazon. Great…",Dove Dove Body Love Restoring Care Body Lotion For Dry Skin with Coconut Oil and Almond Milk 400ml – Pack of 2 | Beauty essential | Priced at £9.99,Experience Dove Body Love Restoring Care Body Lotion For Dry Skin with Coconut Oil and Almond Milk 400ml – Pack of 2 from Dove—a trusted beauty favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0D4F6KPQG,"dove, body, love, restoring, care, lotion, dry, skin, coconut, oil, almond, milk, 400ml, beauty",Beauty,Unisex,Dove,images/dove-body-love-restoring-care-body,1.webp,£9.99,https://m.media-amazon.com/images/I/61wof-uPORL.jpg
David Beckham True Instinct Giftset For Him including Eau de Parfum 50ml and Deodrant Body Spray 150ml,David Beckham True Instinct Giftset For Him including Eau…,"Shop David Beckham True Instinct Giftset For Him including Eau de Parfum 50ml and Deodrant Body Spray 150ml by David Beckham, a standout in beauty on Amazon…",David Beckham David Beckham True Instinct Giftset For Him including Eau de Parfum 50ml and Deodrant Body Spray 150ml | Beauty essential | Priced at £14.60,Experience David Beckham True Instinct Giftset For Him including Eau de Parfum 50ml and Deodrant Body Spray 150ml from David Beckham—a trusted beauty favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0D5DH9VQB,"david, beckham, true, instinct, giftset, him, including, eau, parfum, 50ml, deodrant, body, spray, 150ml, beauty",Beauty,Unisex,David Beckham,images/david-beckham-true-instinct-giftset-for,1.webp,£14.60,https://m.media-amazon.com/images/I/715iferKkGL.jpg
"NIVEA MEN Totally Soothed Gift Set (5 Products), Men's Skincare Gift Set with Shaving Foam, Shower Gel, Anti-Perspirant, Face Wash, and Moisturising Creme","NIVEA MEN Totally Soothed Gift Set (5 Products), Men's…","Shop NIVEA MEN Totally Soothed Gift Set (5 Products), Men's Skincare Gift Set with Shaving Foam, Shower Gel, Anti-Perspirant, Face Wash, and Moisturising Creme…","NIVEA NIVEA MEN Totally Soothed Gift Set (5 Products), Men's Skincare Gift Set with Shaving Foam, Shower Gel, Anti-Perspirant, Face Wash, and Moisturising Creme | Beauty essential | Priced at £14.40","Experience NIVEA MEN Totally Soothed Gift Set (5 Products), Men's Skincare Gift Set with Shaving Foam, Shower Gel, Anti-Perspirant, Face Wash, and Moisturising Creme from NIVEA—a trusted beauty favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0D93QVQBY","nivea, men, totally, soothed, gift, products, men's, skincare, shaving, foam, shower, gel, anti, perspirant, face",Beauty,Men,NIVEA,images/nivea-men-totally-soothed-gift-set,1.webp,£14.40,https://m.media-amazon.com/images/I/91eokUhkNxL.jpg
"Dettol Antibacterial Laundry Sanitiser Spring Blossom, 750ml - Freshness and Protection in Every Wash!",Dettol Antibacterial Laundry Sanitiser Spring Blossom…,"Shop Dettol Antibacterial Laundry Sanitiser Spring Blossom, 750ml - Freshness and Protection in Every Wash! by Dettol, a standout in grocery on Amazon. Great…","Dettol Dettol Antibacterial Laundry Sanitiser Spring Blossom, 750ml - Freshness and Protection in Every Wash! | Grocery essential | Priced at £8.99","Experience Dettol Antibacterial Laundry Sanitiser Spring Blossom, 750ml - Freshness and Protection in Every Wash! from Dettol—a trusted grocery favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0DB2PCBLF","dettol, antibacterial, laundry, sanitiser, spring, blossom, 750ml, freshness, protection, every, wash, grocery",Grocery,Unisex,Dettol,images/dettol-antibacterial-laundry-sanitiser-spring-bl,1.webp,£8.99,https://m.media-amazon.com/images/I/51W0f7gDrdL.jpg
NUK for Nature Babyschnuller | Nachhaltige Gummischnuller | Über 98% natürliche Rohstoffe,NUK for Nature Babyschnuller | Nachhaltige Gummischnuller |…,"Shop NUK for Nature Babyschnuller | Nachhaltige Gummischnuller | Über 98% natürliche Rohstoffe by Unknown, a standout in baby products on Amazon. Great choice…",Unknown NUK for Nature Babyschnuller | Nachhaltige Gummischnuller | Über 98% natürliche Rohstoffe | Baby Products essential,Experience NUK for Nature Babyschnuller | Nachhaltige Gummischnuller | Über 98% natürliche Rohstoffe from Unknown—a trusted baby products favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0DSPRHKCH,"unknown, nuk, nature, babyschnuller, nachhaltige, gummischnuller, ber, nat, rliche, rohstoffe, baby, products",Baby Products,Unisex,Unknown,images/nuk-for-nature-babyschnuller-nachhaltige-gummisc,1.webp,,https://m.media-amazon.com/images/I/31ILWRRAdAL.jpg
Club De Nuit Intense Armaf 105ml,Club De Nuit Intense Armaf 105ml,"Shop Club De Nuit Intense Armaf 105ml by Unknown, a standout in beauty on Amazon. Great choice for FBA sellers seeking steady demand.",Unknown Club De Nuit Intense Armaf 105ml | Beauty essential,Experience Club De Nuit Intense Armaf 105ml from Unknown—a trusted beauty favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0DWN6GCRD,"unknown, club, nuit, intense, armaf, 105ml, beauty",Beauty,Unisex,Unknown,images/club-de-nuit-intense-armaf-105ml,1.webp,,https://m.media-amazon.com/images/I/31xwRxHotGL.jpg
L’Oréal Paris Revitalift Hydrating Day Cream,L’Oréal Paris Revitalift Hydrating Day Cream,"Shop L’Oréal Paris Revitalift Hydrating Day Cream by L'Oreal Paris, a standout in beauty on Amazon. Great choice for FBA sellers seeking steady demand.",L'Oreal Paris L’Oréal Paris Revitalift Hydrating Day Cream | Beauty essential,Experience L’Oréal Paris Revitalift Hydrating Day Cream from L'Oreal Paris—a trusted beauty favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0F9YVGM4Y,"l'oreal, paris, revitalift, hydrating, day, cream, beauty",Beauty,Unisex,L'Oreal Paris,images/loréal-paris-revitalift-hydrating-day-cream,1.webp,,
